chrom	exonStarts	exonEnds	cdsStart	cdsEnd	strand	exon_count	txStart	txEnd	mature_mRNA_Length	Name	ID
chr9	98229148	98229217	98229217	98229217	-	1	98229148	98229217	69	MIR6854	NR_106913.1
chr9	106600927	106601022	106601022	106601022	+	1	106600927	106601022	95	MIR8081	NR_107048.1
chr9	109046228	109046298	109046298	109046298	-	1	109046228	109046298	70	MIR32	NR_029506.1
chr9	109511474	109511545	109511545	109511545	-	1	109511474	109511545	71	MIR3927	NR_037493.1
chr9	111271155	111271214	111271214	111271214	-	1	111271155	111271214	59	MIR7702	NR_106989.1
chr9	111932099	111932169	111932169	111932169	+	1	111932099	111932169	70	MIR4668	NR_039814.1
chr9	114209433	114209529	114209529	114209529	+	1	114209433	114209529	96	MIR455	NR_030255.1
chr9	120244978	120245050	120245050	120245050	-	1	120244978	120245050	72	MIR147A	NR_029604.1
chr9	122120081	122120167	122120167	122120167	-	1	122120081	122120167	86	MIR4478	NR_039690.1
chr9	123111545	123111643	123111643	123111643	-	1	123111545	123111643	98	MIR600	NR_030331.1
chr9	123402524	123402603	123402603	123402603	-	1	123402524	123402603	79	MIR601	NR_030332.1
chr9	123485528	123485622	123485622	123485622	-	1	123485528	123485622	94	MIR7150	NR_106972.1
chr9	124692441	124692551	124692551	124692551	+	1	124692441	124692551	110	MIR181A2	NR_029611.1
chr9	124693709	124693798	124693798	124693798	+	1	124693709	124693798	89	MIR181B2	NR_029782.1
chr9	127690686	127690795	127690795	127690795	-	1	127690686	127690795	109	MIR3911	NR_037473.1
chr9	127785832	127785923	127785923	127785923	+	1	127785832	127785923	91	MIR3960	NR_039767.1
chr9	127785917	127786007	127786007	127786007	+	1	127785917	127786007	90	MIR2861	NR_036055.1
chr9	127869414	127869495	127869495	127869495	-	1	127869414	127869495	81	MIR4672	NR_039819.1
chr9	128244720	128244830	128244830	128244830	-	1	128244720	128244830	110	MIR199B	NR_029619.1
chr9	128244946	128245030	128245030	128245030	-	1	128244946	128245030	84	MIR3154	NR_036110.1
chr9	128392617	128392714	128392714	128392714	-	1	128392617	128392714	97	MIR219A2	NR_029837.1
chr9	128392620	128392708	128392708	128392708	+	1	128392620	128392708	88	MIR219B	NR_039815.1
chr9	129869604	129869671	129869671	129869671	+	1	129869604	129869671	67	MIR6855	NR_106914.1
chr9	130241386	130241488	130241488	130241488	+	1	130241386	130241488	102	MIR12126	NR_162140.1
chr9	130626296	130626363	130626363	130626363	+	1	130626296	130626363	67	MIR6856	NR_106915.1
chr9	132945706	132945771	132945771	132945771	+	1	132945706	132945771	65	MIR548AW	NR_049862.1
chr9	133051995	133052059	133052059	133052059	+	1	133051995	133052059	64	MIR6877	NR_106937.1
chr9	134379410	134379472	134379472	134379472	+	1	134379410	134379472	62	MIR4669	NR_039816.1
chr9	134849297	134849369	134849369	134849369	-	1	134849297	134849369	72	MIR3689C	NR_039691.1
chr9	134849486	134849564	134849564	134849564	-	1	134849486	134849564	78	MIR3689A	NR_037460.1
chr9	134849608	134849682	134849682	134849682	-	1	134849608	134849682	74	MIR3689D1	NR_039693.1
chr9	134850124	134850272	134850272	134850272	-	1	134850124	134850272	148	MIR3689B	NR_037469.1
chr9	134850276	134850356	134850356	134850356	-	1	134850276	134850356	80	MIR3689D2	NR_039694.1
chr9	134850569	134850641	134850641	134850641	-	1	134850569	134850641	72	MIR3689E	NR_039695.1
chr9	134850741	134850807	134850807	134850807	-	1	134850741	134850807	66	MIR3689F	NR_039696.1
chr9	136519567	136519626	136519626	136519626	-	1	136519567	136519626	59	MIR4673	NR_039820.1
chr9	136546172	136546259	136546259	136546259	-	1	136546172	136546259	87	MIR4674	NR_039821.1
chr9	136670601	136670686	136670686	136670686	+	1	136670601	136670686	85	MIR126	NR_029695.1
chr9	136746892	136746970	136746970	136746970	-	1	136746892	136746970	78	MIR6722	NR_106780.1
chr9	136830956	136831023	136831023	136831023	+	1	136830956	136831023	67	MIR4292	NR_036251.1
chr9	136886732	136886803	136886803	136886803	+	1	136886732	136886803	71	MIR4479	NR_039697.1
chr9	137169185	137169270	137169270	137169270	-	1	137169185	137169270	85	MIR3621	NR_037416.1
chr9	137450025	137450086	137450086	137450086	-	1	137450025	137450086	61	MIR7114	NR_106964.1
chr9	137838418	137838516	137838516	137838516	+	1	137838418	137838516	98	MIR602	NR_030333.1
chrX	1293917	1293992	1293992	1293992	+	1	1293917	1293992	75	MIR3690	NR_037461.1
chrX	2609190	2609254	2609254	2609254	+	1	2609190	2609254	64	MIR6089	NR_106737.1
chrX	6383905	6383963	6383963	6383963	-	1	6383905	6383963	58	MIR4770	NR_039927.1
chrX	7147859	7147937	7147937	7147937	+	1	7147859	7147937	78	MIR4767	NR_039924.1
chrX	8126964	8127061	8127061	8127061	+	1	8126964	8127061	97	MIR651	NR_030380.1
chrX	11318613	11318686	11318686	11318686	-	1	11318613	11318686	73	MIR548AX	NR_049865.1
chrX	13590291	13590346	13590346	13590346	+	1	13590291	13590346	55	MIR6086	NR_106734.1
chrX	16627011	16627085	16627085	16627085	-	1	16627011	16627085	74	MIR548AM	NR_039762.1
chrX	17425880	17425954	17425954	17425954	+	1	17425880	17425954	74	MIR4768	NR_039925.1
chrX	20017087	20017187	20017187	20017187	-	1	20017087	20017187	100	MIR23C	NR_037414.1
chrX	28495554	28495663	28495663	28495663	-	1	28495554	28495663	109	MIR6134	NR_106750.1
chrX	29574277	29574358	29574358	29574358	+	1	29574277	29574358	81	MIR4666B	NR_049877.1
chrX	32583655	32583752	32583752	32583752	-	1	32583655	32583752	97	MIR3915	NR_037478.1
chrX	32641473	32641559	32641559	32641559	-	1	32641473	32641559	86	MIR548F5	NR_031646.1
chrX	38023894	38023986	38023986	38023986	-	1	38023894	38023986	92	MIR548AJ2	NR_039674.1
chrX	39661215	39661321	39661321	39661321	+	1	39661215	39661321	106	MIR3937	NR_037501.1
chrX	39837560	39837613	39837613	39837613	+	1	39837560	39837613	53	MIR1587	NR_039763.1
chrX	45746156	45746266	45746266	45746266	-	1	45746156	45746266	110	MIR221	NR_029635.1
chrX	45747014	45747124	45747124	45747124	-	1	45747014	45747124	110	MIR222	NR_029636.1
chrX	47587428	47587505	47587505	47587505	+	1	47587428	47587505	77	MIR4769	NR_039926.1
chrX	50003147	50003238	50003238	50003238	+	1	50003147	50003238	91	MIR532	NR_030241.2
chrX	50003502	50003588	50003588	50003588	+	1	50003502	50003588	86	MIR188	NR_029708.1
chrX	50008430	50008514	50008514	50008514	+	1	50008430	50008514	84	MIR500A	NR_030224.1
chrX	50008963	50009028	50009028	50009028	+	1	50008963	50009028	65	MIR362	NR_029850.1
chrX	50009721	50009805	50009805	50009805	+	1	50009721	50009805	84	MIR501	NR_030225.1
chrX	50010671	50010750	50010750	50010750	+	1	50010671	50010750	79	MIR500B	NR_036257.1
chrX	50013240	50013337	50013337	50013337	+	1	50013240	50013337	97	MIR660	NR_030397.1
chrX	50014597	50014683	50014683	50014683	+	1	50014597	50014683	86	MIR502	NR_030226.1
chrX	52336556	52336642	52336642	52336642	-	1	52336556	52336642	86	MIR8088	NR_107055.1
chrX	53195410	53195488	53195488	53195488	-	1	53195410	53195488	78	MIR6895	NR_106955.1
chrX	53198888	53198945	53198945	53198945	-	1	53198888	53198945	57	MIR6894	NR_106954.1
chrX	53405672	53405765	53405765	53405765	-	1	53405672	53405765	93	MIR6857	NR_106916.1
chrX	53556222	53556341	53556341	53556341	-	1	53556222	53556341	119	MIR98	NR_029513.1
chrX	53557191	53557274	53557274	53557274	-	1	53557191	53557274	83	MIRLET7F2	NR_029484.1
chrX	55451494	55451582	55451582	55451582	-	1	55451494	55451582	88	MIR4536-1	NR_039764.2
chrX	55451494	55451582	55451582	55451582	+	1	55451494	55451582	88	MIR4536-2	NR_130469.1
chrX	63786001	63786087	63786087	63786087	-	1	63786001	63786087	86	MIR1468	NR_031567.1
chrX	66018869	66018979	66018979	66018979	+	1	66018869	66018979	110	MIR223	NR_029637.1
chrX	70022856	70022923	70022923	70022923	+	1	70022856	70022923	67	MIR676	NR_037494.1
chrX	74218376	74218461	74218461	74218461	-	1	74218376	74218461	85	MIR421	NR_030398.1
chrX	74218546	74218618	74218618	74218618	-	1	74218546	74218618	72	MIR374B	NR_030620.1
chrX	74218548	74218618	74218618	74218618	+	1	74218548	74218618	70	MIR374C	NR_037511.1
chrX	74287103	74287209	74287209	74287209	-	1	74287103	74287209	106	MIR545	NR_030258.1
chrX	74287285	74287357	74287357	74287357	-	1	74287285	74287357	72	MIR374A	NR_030785.1
chrX	76919272	76919360	76919360	76919360	-	1	76919272	76919360	88	MIR384	NR_029909.1
chrX	77005403	77005501	77005501	77005501	-	1	77005403	77005501	98	MIR325	NR_029905.1
chrX	78901193	78901249	78901249	78901249	-	1	78901193	78901249	56	MIR4328	NR_036258.1
chrX	84225751	84225828	84225828	84225828	-	1	84225751	84225828	77	MIR548I4	NR_031690.1
chrX	85835779	85835858	85835858	85835858	+	1	85835779	85835858	79	MIR1321	NR_031710.1
chrX	85903635	85903707	85903707	85903707	-	1	85903635	85903707	72	MIR361	NR_029848.1
chrX	95063140	95063226	95063226	95063226	-	1	95063140	95063226	86	MIR548M	NR_031667.1
chrX	106639813	106639896	106639896	106639896	+	1	106639813	106639896	83	MIR548AN	NR_039765.1
chrX	110055328	110055426	110055426	110055426	+	1	110055328	110055426	98	MIR652	NR_030381.1
chrX	110082117	110082218	110082218	110082218	+	1	110082117	110082218	101	MIR3978	NR_039774.1
chrX	112780717	112780788	112780788	112780788	-	1	112780717	112780788	71	MIR4329	NR_036255.1
chrX	114639434	114639519	114639519	114639519	+	1	114639434	114639519	85	MIR764	NR_031581.1
chrX	114651543	114651623	114651623	114651623	+	1	114651543	114651623	80	MIR1912	NR_031733.1
chrX	114652654	114652723	114652723	114652723	+	1	114652654	114652723	69	MIR1264	NR_031563.1
chrX	114715232	114715344	114715344	114715344	+	1	114715232	114715344	112	MIR1298	NR_031578.1
chrX	114763183	114763263	114763263	114763263	+	1	114763183	114763263	80	MIR1911	NR_031732.1
chrX	114823453	114823564	114823564	114823564	+	1	114823453	114823564	111	MIR448	NR_029955.1
chrX	118386393	118386471	118386471	118386471	+	1	118386393	118386471	78	MIR1277	NR_031685.1
chrX	119646737	119646848	119646848	119646848	-	1	119646737	119646848	111	MIR766	NR_030413.1
chrX	121370971	121371053	121371053	121371053	+	1	121370971	121371053	82	MIR3672	NR_037444.1
chrX	134169377	134169452	134169452	134169452	-	1	134169377	134169452	75	MIR363	NR_029852.1
chrX	134169537	134169612	134169612	134169612	-	1	134169537	134169612	75	MIR92A2	NR_029509.1
chrX	134169670	134169766	134169766	134169766	-	1	134169670	134169766	96	MIR19B2	NR_029491.1
chrX	134169808	134169877	134169877	134169877	-	1	134169808	134169877	69	MIR20B	NR_029950.1
chrX	134170040	134170111	134170111	134170111	-	1	134170040	134170111	71	MIR18B	NR_029949.1
chrX	134170197	134170278	134170278	134170278	-	1	134170197	134170278	81	MIR106A	NR_029523.1
chrX	134540184	134540262	134540262	134540262	-	1	134540184	134540262	78	MIR450B	NR_030587.1
chrX	134540340	134540431	134540431	134540431	-	1	134540340	134540431	91	MIR450A1	NR_029962.1
chrX	134540507	134540607	134540607	134540607	-	1	134540507	134540607	100	MIR450A2	NR_030227.1
chrX	134541340	134541437	134541437	134541437	-	1	134541340	134541437	97	MIR542	NR_030399.1
chrX	134546327	134546398	134546398	134546398	-	1	134546327	134546398	71	MIR503	NR_030228.1
chrX	134546613	134546711	134546711	134546711	-	1	134546613	134546711	98	MIR424	NR_029946.1
chrX	136550877	136550960	136550960	136550960	+	1	136550877	136550960	83	MIR934	NR_030631.1
chrX	138667710	138667793	138667793	138667793	-	1	138667710	138667793	83	MIR504	NR_030229.1
chrX	139924147	139924231	139924231	139924231	-	1	139924147	139924231	84	MIR505	NR_030230.1
chrX	140926159	140926231	140926231	140926231	-	1	140926159	140926231	72	MIR320D2	NR_031725.2
chrX	145992749	145992826	145992826	145992826	-	1	145992749	145992826	77	MIR892C	NR_106783.1
chrX	145994274	145994351	145994351	145994351	-	1	145994274	145994351	77	MIR890	NR_030589.1
chrX	145994783	145994860	145994860	145994860	-	1	145994783	145994860	77	MIR888	NR_030592.1
chrX	145996668	145996743	145996743	145996743	-	1	145996668	145996743	75	MIR892A	NR_030584.1
chrX	145997197	145997274	145997274	145997274	-	1	145997197	145997274	77	MIR892B	NR_030593.1
chrX	146001052	146001131	146001131	146001131	-	1	146001052	146001131	79	MIR891B	NR_030590.1
chrX	146027793	146027872	146027872	146027872	-	1	146027793	146027872	79	MIR891A	NR_030581.1
chrX	147189703	147189787	147189787	147189787	-	1	147189703	147189787	84	MIR513C	NR_031709.1
chrX	147199043	147199127	147199127	147199127	-	1	147199043	147199127	84	MIR513B	NR_031708.1
chrX	147213462	147213591	147213591	147213591	-	1	147213462	147213591	129	MIR513A1	NR_030231.1
chrX	147225825	147225952	147225952	147225952	-	1	147225825	147225952	127	MIR513A2	NR_030232.1
chrX	147230719	147230843	147230843	147230843	-	1	147230719	147230843	124	MIR506	NR_030233.1
chrX	147230983	147231077	147231077	147231077	-	1	147230983	147231077	94	MIR507	NR_030234.1
chrX	147236912	147237027	147237027	147237027	-	1	147236912	147237027	115	MIR508	NR_030235.1
chrX	147250150	147250230	147250230	147250230	-	1	147250150	147250230	80	MIR514B	NR_036173.1
chrX	147258759	147258850	147258850	147258850	-	1	147258759	147258850	91	MIR509-2	NR_030586.1
chrX	147259651	147259726	147259726	147259726	-	1	147259651	147259726	75	MIR509-3	NR_030629.1
chrX	147260531	147260625	147260625	147260625	-	1	147260531	147260625	94	MIR509-1	NR_030236.1
chrX	147272334	147272408	147272408	147272408	-	1	147272334	147272408	74	MIR510	NR_030237.1
chrX	147279246	147279344	147279344	147279344	-	1	147279246	147279344	98	MIR514A1	NR_030238.1
chrX	147281942	147282030	147282030	147282030	-	1	147281942	147282030	88	MIR514A2	NR_030239.1
chrX	147284640	147284728	147284728	147284728	-	1	147284640	147284728	88	MIR514A3	NR_030240.1
chrX	150228003	150228083	150228083	150228083	+	1	150228003	150228083	80	MIR2114	NR_031748.1
chrX	151168221	151168326	151168326	151168326	+	1	151168221	151168326	105	MIR4330	NR_036256.1
chrX	151958577	151958658	151958658	151958658	-	1	151958577	151958658	81	MIR224	NR_029638.1
chrX	151959627	151959712	151959712	151959712	-	1	151959627	151959712	85	MIR452	NR_029973.1
chrX	152392218	152392299	152392299	152392299	-	1	152392218	152392299	81	MIR105-1	NR_029521.1
chrX	152393420	152393529	152393529	152393529	-	1	152393420	152393529	109	MIR767	NR_030409.1
chrX	152394411	152394492	152394492	152394492	-	1	152394411	152394492	81	MIR105-2	NR_029522.1
chrX	153335461	153335537	153335537	153335537	+	1	153335461	153335537	76	MIR12129	NR_162143.1
chrX	153981096	153981177	153981177	153981177	+	1	153981096	153981177	81	MIR3202-1	NR_036174.1
chrX	153981097	153981176	153981176	153981176	-	1	153981097	153981176	79	MIR3202-2	NR_036175.1
chrX	154019919	154019989	154019989	154019989	-	1	154019919	154019989	70	MIR718	NR_031757.1
chrX	154450319	154450386	154450386	154450386	+	1	154450319	154450386	67	MIR6858	NR_106917.1
chrX	154768595	154768656	154768656	154768656	+	1	154768595	154768656	61	MIR664B	NR_049842.1
chrX	154887359	154887458	154887458	154887458	-	1	154887359	154887458	99	MIR1184-1	NR_036049.1
chrX	155383099	155383198	155383198	155383198	-	1	155383099	155383198	99	MIR1184-2	NR_036259.1
chrX	155457516	155457615	155457615	155457615	+	1	155457516	155457615	99	MIR1184-3	NR_036260.1
chrY	1293917	1293992	1293992	1293992	+	1	1293917	1293992	75	MIR3690	NR_037461.1
chrY	2609190	2609254	2609254	2609254	+	1	2609190	2609254	64	MIR6089	NR_106737.1
chrY	4606119	4606228	4606228	4606228	+	1	4606119	4606228	109	MIR9985	NR_162096.1
chrY	13479176	13479266	13479266	13479266	+	1	13479176	13479266	90	MIR12120	NR_162134.1
chr10	641688	641778	641778	641778	-	1	641688	641778	90	MIR5699	NR_049884.1
chr10	2076018	2076089	2076089	2076089	-	1	2076018	2076089	71	MIR6072	NR_106720.1
chr10	3991159	3991259	3991259	3991259	+	1	3991159	3991259	100	MIR6078	NR_106726.1
chr10	6152195	6152277	6152277	6152277	+	1	6152195	6152277	82	MIR3155A	NR_036111.1
chr10	6152206	6152262	6152262	6152262	-	1	6152206	6152262	56	MIR3155B	NR_039698.2
chr10	12130759	12130816	12130816	12130816	-	1	12130759	12130816	57	MIR548AK	NR_039699.1
chr10	12578752	12578823	12578823	12578823	+	1	12578752	12578823	71	MIR4480	NR_039700.1
chr10	12653137	12653197	12653197	12653197	-	1	12653137	12653197	60	MIR4481	NR_039701.1
chr10	12725253	12725353	12725353	12725353	-	1	12725253	12725353	100	MIR548Q	NR_031752.1
chr10	14383199	14383277	14383277	14383277	-	1	14383199	14383277	78	MIR4293	NR_036181.1
chr10	14436575	14436661	14436661	14436661	+	1	14436575	14436661	86	MIR1265	NR_031668.1
chr10	17845106	17845193	17845193	17845193	+	1	17845106	17845193	87	MIR511	NR_030167.1
chr10	20551969	20552046	20552046	20552046	+	1	20551969	20552046	77	MIR4675	NR_039822.1
chr10	21496561	21496641	21496641	21496641	-	1	21496561	21496641	80	MIR1915	NR_031736.1
chr10	24275684	24275781	24275781	24275781	+	1	24275684	24275781	97	MIR603	NR_030334.1
chr10	28289257	28289350	28289350	28289350	-	1	28289257	28289350	93	MIR8086	NR_107053.1
chr10	29545003	29545097	29545097	29545097	-	1	29545003	29545097	94	MIR604	NR_030335.1
chr10	29602263	29602346	29602346	29602346	-	1	29602263	29602346	83	MIR938	NR_030634.1
chr10	30368596	30368665	30368665	30368665	-	1	30368596	30368665	69	MIR7162	NR_106985.1
chr10	35079597	35079680	35079680	35079680	-	1	35079597	35079680	83	MIR3611	NR_037405.1
chr10	35641171	35641252	35641252	35641252	-	1	35641171	35641252	81	MIR4683	NR_039831.1
chr10	42997562	42997681	42997681	42997681	+	1	42997562	42997681	119	MIR5100	NR_049836.1
chr10	45164013	45164088	45164088	45164088	+	1	45164013	45164088	75	MIR3156-1	NR_036112.1
chr10	48985511	48985587	48985587	48985587	-	1	48985511	48985587	76	MIR4294	NR_036182.1
chr10	51299572	51299655	51299655	51299655	+	1	51299572	51299655	83	MIR605	NR_030336.1
chr10	54607873	54607957	54607957	54607957	-	1	54607873	54607957	84	MIR548F1	NR_031642.1
chr10	57304478	57304559	57304559	57304559	-	1	57304478	57304559	81	MIR3924	NR_037490.1
chr10	63372956	63373048	63373048	63373048	-	1	63372956	63373048	92	MIR1296	NR_031566.1
chr10	67403350	67403410	67403410	67403410	-	1	67403350	67403410	60	MIR7151	NR_106973.1
chr10	71790746	71790800	71790800	71790800	+	1	71790746	71790800	54	MIR7152	NR_106974.1
chr10	72721028	72721100	72721100	72721100	+	1	72721028	72721100	72	MIR4676	NR_039823.1
chr10	75552457	75552553	75552553	75552553	+	1	75552457	75552553	96	MIR606	NR_030337.1
chr10	86264693	86264788	86264788	86264788	-	1	86264693	86264788	95	MIR346	NR_029907.1
chr10	87503880	87503954	87503954	87503954	+	1	87503880	87503954	74	MIR4678	NR_039825.1
chr10	89063334	89063411	89063411	89063411	-	1	89063334	89063411	77	MIR4679-2	NR_039827.1
chr10	89063335	89063410	89063410	89063410	+	1	89063335	89063410	75	MIR4679-1	NR_039826.1
chr10	89592746	89592827	89592827	89592827	-	1	89592746	89592827	81	MIR107	NR_029524.1
chr10	96064314	96064399	96064399	96064399	-	1	96064314	96064399	85	MIR3157	NR_036113.1
chr10	96828668	96828764	96828764	96828764	-	1	96828668	96828764	96	MIR607	NR_030338.1
chr10	97875812	97875897	97875897	97875897	-	1	97875812	97875897	85	MIR3085	NR_162124.1
chr10	98395217	98395307	98395307	98395307	-	1	98395217	98395307	90	MIR1287	NR_031619.1
chr10	98431291	98431360	98431360	98431360	-	1	98431291	98431360	69	MIR4685	NR_039833.2
chr10	98924498	98924568	98924568	98924568	-	1	98924498	98924568	70	MIR6507	NR_106762.1
chr10	100974984	100975084	100975084	100975084	+	1	100974984	100975084	100	MIR608	NR_030339.1
chr10	101601416	101601497	101601497	101601497	+	1	101601416	101601497	81	MIR3158-1	NR_036114.1
chr10	101601416	101601497	101601497	101601497	-	1	101601416	101601497	81	MIR3158-2	NR_036115.1
chr10	102436511	102436584	102436584	102436584	+	1	102436511	102436584	73	MIR146B	NR_030169.1
chr10	103394252	103394401	103394401	103394401	-	1	103394252	103394401	149	MIR1307	NR_031707.1
chr10	104048088	104048186	104048186	104048186	-	1	104048088	104048186	98	MIR936	NR_030760.1
chr10	104218788	104218883	104218883	104218883	-	1	104218788	104218883	95	MIR609	NR_030340.1
chr10	104268335	104268405	104268405	104268405	-	1	104268335	104268405	70	MIR4482	NR_039702.1
chr10	110898089	110898155	110898155	110898155	+	1	110898089	110898155	66	MIR4680	NR_039828.2
chr10	110988925	110989013	110989013	110989013	+	1	110988925	110989013	88	MIR548E	NR_031614.1
chr10	112299611	112299688	112299688	112299688	-	1	112299611	112299688	77	MIR6715B	NR_106772.1
